id,uuid,domain,name,type,permalink,cb_url,rank,created_at,updated_at,legal_name,roles,homepage_url,country_code,state_code,region,city,address,postal_code,status,short_description,category_list,category_groups_list,num_funding_rounds,total_funding_usd,total_funding,total_funding_currency_code,founded_on,last_funding_on,closed_on,employee_count,email,phone,facebook_url,linkedin_url,twitter_url,logo_url,alias1,alias2,alias3,primary_role,num_exits,revenue_range
23624,b0422dd2-b32a-efc0-a274-c65351f5c8a9,thermofisher.com,Thermo Fisher Scientific,organization,thermo-fisher-scientific,https://www.crunchbase.com/organization/thermo-fisher-scientific,224,2009-09-14 21:26:34 UTC,2023-03-28 17:46:02 UTC,Thermo Fisher Scientific Inc.,"investor,company",http://www.thermofisher.com,USA,MA,Massachusetts,Waltham,81 Wyman Street,02454,ipo,Thermo Fisher Scientific is a provider of laboratory information management and scientific data systems.,"Bioinformatics,Biotechnology,Cloud Data Services,Consulting,Life Science,Management Information Systems","Biotechnology,Data and Analytics,Information Technology,Internet Services,Professional Services,Science and Engineering",4,8097155227,8097155227,USD,1956-01-01,2023-03-27,,10000+,,+1 (781) 622-1000,https://www.facebook.com/thermoscientific,https://www.linkedin.com/company/thermo-fisher-scientific,http://twitter.com/ThermoFisher,https://res.cloudinary.com/crunchbase-production/image/upload/tdzcjixat9jol3wwovnp,,,,company,,
53820,e9b8ac17-508c-89ee-31a7-a2c4228da896,coca-colacompany.com,The Coca-Cola Company,organization,the-coca-cola-company,https://www.crunchbase.com/organization/the-coca-cola-company,42240,2011-03-07 06:11:54 UTC,2023-05-17 18:38:02 UTC,The Coca-Cola Company,"investor,company",https://www.coca-colacompany.com,USA,GA,Georgia,Atlanta,1 Coca Cola Plz NW,30313,ipo,"The Coca-Cola Company distributes coke, diet coke, and other soft drinks.","Food and Beverage,Manufacturing","Food and Beverage,Manufacturing",,,,,1886-05-08,,,10000+,,+1 800 438 2653,http://www.facebook.com/TheCocaColaCo,https://www.linkedin.com/company/the-coca-cola-company,http://twitter.com/CocaColaCo,https://res.cloudinary.com/crunchbase-production/image/upload/p5enxxn7y2usjzjyllgz,Coca Cola,Coca Cola Company,Coca-Cola,company,8,
776893,ef35d602-4fdb-48ea-97a3-63b7c260b7a9,gd.com,General Dynamicsrporation,organization,general-dynamicsrporation,https://www.crunchbase.com/organization/general-dynamicsrporation,845362,2019-11-22 09:33:27 UTC,2019-11-22 09:33:27 UTC,,company,http://www.gd.com/,USA,VA,Virginia,Reston,,,ipo,General Dynamics Corporation is a aerospace company located in Reston.,"Aerospace,Air Transportation","Science and Engineering,Transportation",,,,,1952-01-01,,,1001-5000,,1-703-876-3559,https://www.facebook.com/GDMissionSystems/,http://www.linkedin.com/company/general-dynamics,https://twitter.com/gdms,"https://crunchbase-production-res.cloudinary.com/image/upload/h_120,w_120,f_jpg/v1507847753/placeholder_zgpxrr.png",,,,company,,
365760,53bbdc7c-bf81-2567-bb45-4b111afd1f04,chsinc.com,CHS Hedging,organization,chs-hedging,https://www.crunchbase.com/organization/chs-hedging,175152,2016-05-02 05:12:18 UTC,2022-11-17 04:05:39 UTC,,company,http://www.chsinc.com,USA,MN,Minnesota,Inver Grove Heights,5500 Cenex Drive,55077,ipo,"Commodity brokerage of CHS Inc providing market intelligence, insight and price risk management to farmers, ranchers and agribusinesses.","Agriculture,Farming,Food and Beverage,Livestock,Renewable Energy,Transportation","Agriculture and Farming,Energy,Food and Beverage,Sustainability,Transportation",,,,,1929-01-01,,,10000+,,(800)232-3639,https://www.facebook.com/CHS-Inc-1704140756493533,https://www.linkedin.com/company/chs,https://twitter.com/CHSInc,https://res.cloudinary.com/crunchbase-production/image/upload/v1462165923/tvr0rjx6ni3eh1nnuzom.png,,,,company,,
13534,102129ce-5759-569f-f553-a56309279015,usaa.com,USAA,organization,usaa,https://www.crunchbase.com/organization/usaa,64400,2009-02-06 02:57:51 UTC,2023-05-24 15:27:52 UTC,United Services Automobile Association,"investor,company",https://www.usaa.com,USA,TX,Texas,San Antonio,9800 Fredericksburg Rd.,78288,operating,USAA is a financial services company.,"Banking,Financial Services,Insurance,Venture Capital","Financial Services,Lending and Investments",,,,,1922-01-01,,,10000+,,+1 800 531 8722,https://www.facebook.com/USAA,https://www.linkedin.com/company/usaa,https://twitter.com/USAA,https://res.cloudinary.com/crunchbase-production/image/upload/kyotckwgzcworqh4ndnr,United Services Automobile Association,,,investor,15,
115279,5c1730e2-4ee0-da7e-8e21-659d474bffbb,northwesternmutual.com,Northwestern Mutual,organization,northwestern-mutual-life,https://www.crunchbase.com/organization/northwestern-mutual-life,8038,2013-06-15 23:27:18 UTC,2023-06-19 17:58:19 UTC,"Northwestern Mutual Investment Services, LLC","investor,company",https://www.northwesternmutual.com,USA,WI,Wisconsin,Milwaukee,720 East Wisconsin Avenue,53202,operating,"Northwestern Mutual delivers financial security to millions with life, disability income and long-term care insurance, and investments.","Advice,Consulting,Finance,Financial Services,Insurance,Life Insurance","Financial Services,Media and Entertainment,Professional Services",,,,,1857-01-01,,,10000+,mediarelations@northwesternmutual.com,800-323-7033,https://www.facebook.com/northwesternmutual,https://www.linkedin.com/company/northwestern-mutual,https://twitter.com/nm_news,https://res.cloudinary.com/crunchbase-production/image/upload/kqt36lxffayxlj16gs0k,NMIS,Northwestern Mutual,,company,1,
116663,8a7c04f7-64a3-5aec-fe64-e4a36974f0db,nucor.com,Nucor Corporation,organization,nucor-corporation,https://www.crunchbase.com/organization/nucor-corporation,151633,2013-06-20 22:39:35 UTC,2022-12-20 10:02:52 UTC,"Nucor Steel Jackson, Inc.","investor,company",http://www.nucor.com,USA,CA,California,Carlotta,,28211,ipo,Nucor Corporation is engaged in the manufacture and sale of steel and steel products. The Company operates in two business segments: steel,"Industrial,Industrial Manufacturing,Machinery Manufacturing,Manufacturing,Mining,Recycling","Manufacturing,Natural Resources,Sustainability",,,,,1940-01-01,,,10000+,info@nucor.com,(704)366-7000,https://www.facebook.com/NucorCorp/,https://www.linkedin.com/company/nucor-corporation,https://twitter.com/nucorcorp,https://res.cloudinary.com/crunchbase-production/image/upload/v1397186085/21f68160825d8be03081e7c41692dc0b.png,,,,company,1,
80467,72a09ee4-a55c-6549-b46d-8354d8fe8f99,exeloncorp.com,Exelon Corporation,organization,exelon-corporation,https://www.crunchbase.com/organization/exelon-corporation,112669,2012-07-12 20:00:14 UTC,2022-08-14 21:44:46 UTC,,"investor,company",http://www.exeloncorp.com/,USA,IL,Illinois,Chicago,10 S Dearborn St,60603,ipo,Exelon Corporation is a utility services holding company that provides services for energy generation businesses in the United States.,"Clean Energy,Communities,Energy","Community and Lifestyle,Energy,Sustainability",,,,,1999-02-01,,,5001-10000,,,,http://www.linkedin.com/company/exelon,http://twitter.com/exelon,https://res.cloudinary.com/crunchbase-production/image/upload/v1487594424/a8m5vo5sklcvdiknedes.png,,,,company,,
200729,25cd5946-531f-7495-1ea8-d294098cc74b,massmutual.com,MassMutual,organization,massmutual,https://www.crunchbase.com/organization/massmutual,57618,2014-06-27 05:18:20 UTC,2021-07-20 04:14:34 UTC,Massachusetts Mutual Life Insurance Co,"investor,company",https://www.massmutual.com/,USA,MA,Massachusetts,Springfield,1295 State Street,01111,acquired,MassMutual is a mutual life insurance company that provides investment management and trust services.,"Finance,Financial Services,Insurance,Life Insurance,Retirement","Community and Lifestyle,Financial Services,Other",,,,,1851-05-15,,,10000+,jjunkunc@massmutual.com,(413) 744-8411,http://www.facebook.com/massmutual/info,http://www.linkedin.com/company/massmutual-financial-group,http://twitter.com/massmutual,https://res.cloudinary.com/crunchbase-production/image/upload/mlwxtthzjkm8wcsevwbg,MassMutual,,,company,,
49512,a411a994-9881-d956-e6aa-64adf1f4495b,northropgrumman.com,Northrop Grumman,organization,northrop-grumman,https://www.crunchbase.com/organization/northrop-grumman,2186,2010-12-24 15:48:35 UTC,2023-03-27 05:13:51 UTC,Northrop Grumman Corporation,"investor,company",http://www.northropgrumman.com,USA,VA,Virginia,Falls Church,2980 Fairview Park Drive,22042,ipo,"Northrop Grumman is an aerospace, defense, and security company that offers technology and security solutions.","Data Integration,Manufacturing,Security,Software","Data and Analytics,Information Technology,Manufacturing,Privacy and Security,Software",1,125600000,125600000,USD,1994-01-01,2021-12-03,,10000+,,+1 703 280 2900,http://www.facebook.com/NorthropGrumman,http://www.linkedin.com/company/northrop-grumman-corporation,http://twitter.com/northropgrumman,https://res.cloudinary.com/crunchbase-production/image/upload/aq0xq0euc39lkag39cqp,,,,company,1,
14679,0e8aeaff-bbd3-cebc-7b8d-dedb6c239b11,3m.com,3M,organization,3m,https://www.crunchbase.com/organization/3m,26449,2009-03-17 14:59:40 UTC,2023-01-14 05:54:30 UTC,3M,"investor,company",https://www.3m.com,USA,MN,Minnesota,Saint Paul,3M Center,55144-1000,acquired,3M operates as a diversified technology company.,"Automotive,Consulting,Electronics,Enterprise Software,Manufacturing","Consumer Electronics,Hardware,Manufacturing,Professional Services,Software,Transportation",,,,,1902-01-01,,,10000+,,+1 651 733 1110,http://www.facebook.com/3M,http://www.linkedin.com/company/3m,https://twitter.com/3M,https://res.cloudinary.com/crunchbase-production/image/upload/v1397204757/ed6f4c213bec81dd2615323c6527d489.gif,3M Co,,,company,2,
390144,c1653f9a-2017-d456-2987-400e7bfc088a,travelers.com,Travelers Insurance,organization,travelers-insur,https://www.crunchbase.com/organization/travelers-insur,94971,2016-08-11 04:58:38 UTC,2022-04-01 15:07:42 UTC,Travelers Property Casualty Corp,"investor,company",https://www.travelers.com/,USA,NY,New York,New York,,,ipo,"Travelers Insurance is an insurance company, committed to keeping pace with the ever-changing needs of its customers.","Auto Insurance,Insurance,Property Insurance",Financial Services,,,,,1853-01-01,,,1001-5000,,(917)778-6000,http://www.facebook.com/travelers,http://www.linkedin.com/company/travelers,https://twitter.com/Travelers,https://res.cloudinary.com/crunchbase-production/image/upload/v1472891617/gv2mwsewqh0s49ddwd3l.png,The Travelers Property Casualty Company,,,company,1,
44509,a7bade90-87f9-4915-02e2-6f3d4ab241ec,arrow.com,Arrow Electronics,organization,arrow-electronics,https://www.crunchbase.com/organization/arrow-electronics,86770,2010-10-06 12:50:16 UTC,2022-03-02 07:34:24 UTC,"Arrow Electronics, Inc.","investor,company",https://www.arrow.com/,USA,CO,Colorado,Centennial,9201 East Dry Creek Road,80112,ipo,"Arrow Electronics designs, manufactures and distributes electronic components for industrial and commercial sectors.","Data Integration,Electrical Distribution,Hardware,Lighting,Software,Supply Chain Management,Telecommunications,Virtualization,Wireless","Data and Analytics,Energy,Hardware,Information Technology,Mobile,Software,Transportation",,,,,1935-01-01,,,10000+,investor@arrow.com,+1 303 824 4000,http://www.facebook.com/arrowfiveyearsout,http://www.linkedin.com/company/arrow-electronics,http://twitter.com/ArrowGlobal,https://res.cloudinary.com/crunchbase-production/image/upload/v1494597901/pbxhwp4xid7kbijtogfe.png,,,,company,,
451473,08c4793e-a879-80ad-36b4-94e76e67749e,honeywell.com,Honeywell Venture Capital,organization,honeywell-venture-capital,https://www.crunchbase.com/organization/honeywell-venture-capital,42426,2017-05-18 03:58:19 UTC,2020-03-10 21:01:51 UTC,,investor,https://www.honeywell.com/ventures,USA,NJ,New Jersey,Morris Plains,115 Tabor Rd,07950,operating,Honeywell is a Fortune 100 software-industrial company that delivers industry specific solutions,,,,,,,2017-01-01,,,10000+,,+0014803533020,,https://www.linkedin.com/company-beta/1344/,https://twitter.com/Honeywell,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1495079827/zblxwlbwvtvougvk9eed.png",,,,investor,,
76181,b1d38f6c-c3a8-0dd4-e543-d7dc49894ae2,dollargeneral.com,Dollar General,organization,dollar-general-corporation,https://www.crunchbase.com/organization/dollar-general-corporation,48565,2012-05-05 06:45:24 UTC,2021-05-11 13:40:37 UTC,,"investor,company",http://dollargeneral.com,USA,TN,Tennessee,Goodlettsville,100 Mission Ridge,37072,acquired,Dollar General is a small-box discount retailer that makes shopping for everyday needs simpler and hassle-free.,"Consumer Goods,Retail,Shopping","Commerce and Shopping,Consumer Goods",,,,,1939-01-01,,,10000+,social@dollargeneral.com,(615) 855-4470,http://www.facebook.com/DollarGeneral,http://www.linkedin.com/company/8211,http://twitter.com/DollarGeneral,https://res.cloudinary.com/crunchbase-production/image/upload/v1397194595/9631f639660d3dc15967803f3ce16cda.jpg,Dollar General Corporation,,,company,,
340,3e3e8a2f-3700-f2c9-6568-4aaae02c07c6,qualcomm.com,Qualcomm,organization,qualcomm,https://www.crunchbase.com/organization/qualcomm,47001,2007-07-31 19:47:34 UTC,2023-06-01 11:42:01 UTC,"Qualcomm Technologies, Inc.","investor,company",http://www.qualcomm.com,USA,CA,California,San Diego,5775 Morehouse Drive,92121,ipo,"Qualcomm designs, manufactures, and markets digital wireless telecommunications products and services.","Manufacturing,Software,Telecommunications,Wireless","Hardware,Manufacturing,Mobile,Software",1,0,0,USD,1985-01-01,2021-06-23,,10000+,Careers@Qualcomm.com,(858) 587-1121,https://www.facebook.com/QualcommIN,https://www.linkedin.com/company/qualcomm,http://www.twitter.com/Qualcomm,https://res.cloudinary.com/crunchbase-production/image/upload/jy56zxmitcmkg9wmx4ae,Qualcomm Incorporated,,,company,26,
15044,6f1a3325-7525-1699-d0f5-a45cb4ba4b42,capitalone.com,Capital One,organization,capital-one,https://www.crunchbase.com/organization/capital-one,6631,2009-03-29 18:03:22 UTC,2019-10-22 09:42:17 UTC,Capital One Financial Corporation,"company,investor",http://www.capitalone.com,USA,VA,Virginia,Mclean,1680 Capital One Drive,22102,ipo,"Capital One is a diversified banking company that offers early and later stage venture, and debt financing investments.","Banking,Credit Cards,Finance,Financial Services","Financial Services,Lending and Investments,Payments",,,,,1994-07-21,,,10000+,,877-383-4802,https://www.facebook.com/pg/capitalone,https://www.linkedin.com/company/capital-one/,http://twitter.com/CapitalOne,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1445634535/xtvpuqbr9r1sc1x9wbas.jpg",,,,investor,6,
1504003,9f8f9559-76fc-46bf-9265-fdd3568c19ab,tdsynnex.com,TD SYNNEX,organization,td-synnex,https://www.crunchbase.com/organization/td-synnex,84533,2021-09-18 06:20:13 UTC,2023-02-23 11:43:05 UTC,TD SYNNEX,company,https://www.tdsynnex.com,,,,,,,operating,TD SYNNEX is a leading distributor and solutions aggregator for the IT ecosystem.,,,,,,,2021-01-01,,,10000+,,,https://www.facebook.com/TDSYNNEX,https://www.linkedin.com/company/tdsynnex,https://twitter.com/tdsynnex,https://res.cloudinary.com/crunchbase-production/image/upload/vdtwojep474yasbbwh6x,,,,company,,
115012,5930cd5e-55eb-8c0a-3733-812b63cd907d,pmi.com,Philip Morris International,organization,philip-morris-international,https://www.crunchbase.com/organization/philip-morris-international,107711,2013-06-14 15:54:05 UTC,2023-04-27 11:49:21 UTC,Philip Morris International Inc.,"investor,company",https://www.pmi.com,USA,CT,Connecticut,Stamford,677 Washington Blvd.,06901,ipo,Philip Morris International is a tobacco company that sells and manufactures cigarettes.,"Consumer Goods,Manufacturing,Tobacco","Consumer Goods,Food and Beverage,Manufacturing",1,1100000000,1100000000,USD,1900-01-01,2008-04-01,,10000+,pmi.internet@pmi.com,+1 800 355 555,https://www.facebook.com/InsidePMI,https://www.linkedin.com/company/insidepmi/,https://twitter.com/InsidePMI,https://res.cloudinary.com/crunchbase-production/image/upload/v1459925216/aokw706nyq50c2g30ugp.png,PMI,,,company,,
159695,86b4b1db-9c47-e5d7-b06c-043a4284f169,wfscorp.com,World Kinect Corporation,organization,world-fuel,https://www.crunchbase.com/organization/world-fuel,147830,2014-01-08 15:51:04 UTC,2023-06-28 08:18:39 UTC,World Fuel Services Corporation,"investor,company",https://corp.worldkinect.com,USA,FL,Florida,Miami,9800 N.W. 41st Street Suite 400,33178,ipo,"World Kinect Corporation is a energy management firm, offering a broad suite of energy advisory, management and fulfillment services.","Energy,Energy Management,Fuel,Logistics,Oil and Gas,Real Estate","Energy,Natural Resources,Real Estate,Transportation",2,350000000,350000000,USD,1984-01-01,2023-06-26,,1001-5000,,305 428 8000,https://www.facebook.com/pg/wfscorpcareers,http://www.linkedin.com/company/world-fuel-services,https://www.twitter.com/https://twitter.com/worldfuelcareer?lang=en,https://res.cloudinary.com/crunchbase-production/image/upload/xcd9yddtaphklzyr0dcp,World Fuel,,,company,,
80258,5595b382-6b01-d45d-2adb-4fc038576525,pfgc.com,Performance Food Group,organization,performance-food-group,https://www.crunchbase.com/organization/performance-food-group,143517,2012-07-10 08:29:03 UTC,2021-10-19 05:32:55 UTC,Performance Food Group,"investor,company",http://www.pfgc.com/,USA,VA,Virginia,Richmond,12500 West Creek Parkway,23238,acquired,Performance Food Group  is the third largest foodservice distribution company in the country,"Food and Beverage,Food Delivery,Food Processing","Food and Beverage,Transportation",,,,,1885-01-01,,,10000+,communications@pfgc.com,+1 (804) 484-7700,https://www.facebook.com/performancefoodgroup,https://www.linkedin.com/company/performance-food-group?trk=ppro_cprof,https://www.twitter.com/pfgcareers,https://res.cloudinary.com/crunchbase-production/image/upload/v1443763346/xswp5ke7r4nw6orwt9go.png,,,,company,,
110736,29354954-3ebe-3d88-7fe2-c27c4ab38ff9,delta.com,Delta Air Lines,organization,delta-air-lines,https://www.crunchbase.com/organization/delta-air-lines,23771,2013-05-28 12:10:03 UTC,2021-01-28 14:54:46 UTC,"Delta Air Lines, Inc.","investor,company",http://www.delta.com,USA,GA,Georgia,Atlanta,1030 Delta Boulevard,30320,ipo,"Delta Air Lines is a global airline with a focus on safety, innovation, reliability, and customer experience.","Service Industry,Transportation,Travel","Other,Transportation,Travel and Tourism",,,,,1928-01-01,,,10000+,delta@padelta.com,855-515-7111,http://www.facebook.com/delta,http://www.linkedin.com/company/2272,http://twitter.com/Delta,https://res.cloudinary.com/crunchbase-production/image/upload/vhy7phnray4cadccvtti,,,,company,3,
56985,cf1518de-cb38-1b4e-2601-3d377dab0eda,aa.com,American Airlines,organization,american-airlines,https://www.crunchbase.com/organization/american-airlines,29068,2011-05-05 03:18:50 UTC,2021-03-29 14:37:06 UTC,"American Airlines, Inc.","investor,company",http://aa.com,USA,TX,Texas,Fort Worth,4333 Amon Carter Blvd Taxes,76155,ipo,American Airlines focuses on providing travel experience across the globe.,"Automotive,Transportation,Travel","Transportation,Travel and Tourism",1,,,,1930-01-01,2015-01-01,,10000+,,800-433-7300,http://www.facebook.com/AmericanAirlines,http://www.linkedin.com/company/american-airlines,http://twitter.com/americanair,https://res.cloudinary.com/crunchbase-production/image/upload/v1488033344/jhmcfhyqyvtqwu7lcjkn.png,,,,company,1,
2215,3a7ec450-5422-1553-6c6a-4b28f6d4a17c,netflix.com,Netflix,organization,netflix,https://www.crunchbase.com/organization/netflix,11,2008-02-16 14:04:49 UTC,2023-06-20 12:07:22 UTC,"Netflix, Inc.","investor,company",https://www.netflix.com,USA,CA,California,Los Gatos,100 Winchester Circle,95032,ipo,Netflix is an online streaming platform that enables users to watch TV shows and movies.,"Digital Entertainment,Media and Entertainment,TV,Video Streaming","Content and Publishing,Media and Entertainment,Video",13,5007714724,5007714724,USD,1997-01-01,2018-05-05,,10000+,,866-579-7172,http://www.facebook.com/netflix,http://www.linkedin.com/company/netflix,http://www.twitter.com/netflix,https://res.cloudinary.com/crunchbase-production/image/upload/v1474467529/zlaaxu2whczitkpkxxk9.jpg,NETFLIX COM INC,,,company,1,
1866298,62778d94-55aa-441c-b02e-5f127db85849,paramount.com,Paramount,organization,paramount-5849,https://www.crunchbase.com/organization/paramount-5849,65660,2022-04-11 09:49:14 UTC,2023-04-18 09:52:44 UTC,,"investor,company",https://www.paramount.com,USA,NY,New York,New York,,,operating,Paramount is a leading media and entertainment company that creates premium content and experiences for audiences worldwide.,Media and Entertainment,Media and Entertainment,,,,,1914-01-01,,,10000+,,,,https://www.linkedin.com/company/paramountco,,https://res.cloudinary.com/crunchbase-production/image/upload/uvrifkyz64t7scpskwhh,,,,investor,,
154205,828e1492-372b-a957-c8d8-fe2866c74f33,usfoods.com,US Foods,organization,us-foods,https://www.crunchbase.com/organization/us-foods,785,2013-12-10 14:17:38 UTC,2023-05-25 10:06:36 UTC,,company,https://vio77.lovestoblog.com/,USA,IL,Illinois,Rosamond,9399 West Higgins Road Suite 500,60018,ipo,US Foods is a foodservice distributor that provides its customers with innovative food offerings and a suite of business solutions.,"E-Commerce,Food and Beverage,Food Processing,Snack Food","Commerce and Shopping,Food and Beverage",2,500350000,500350000,USD,1853-01-01,2020-04-21,,10000+,,1(847)720-8000,https://www.facebook.com/usfoods,https://www.linkedin.com/company/us-foods,http://twitter.com/USFoods,https://res.cloudinary.com/crunchbase-production/image/upload/v1397187607/2e08c2b41f48c760958d3cd32dc25f5e.jpg,,,,company,,
24223,1a9a2d66-1d24-af97-f30b-54b34e0b18ee,danaher.com,Danaher,organization,danaher,https://www.crunchbase.com/organization/danaher,175405,2009-09-25 07:46:15 UTC,2018-10-29 19:02:21 UTC,,"company,investor",http://www.danaher.com,USA,DC,District of Columbia,Washington,"2200 Pennsylvania Avenue, NW Suite 800W",20037,ipo,Danaher is a global science and technology innovator committed to helping their customers solve complex challenges and improve quality.,"Health Diagnostics,Life Science,Medical","Biotechnology,Health Care,Science and Engineering",,,,,1969-01-01,,,10000+,webmaster@danaher.com,(120) 282-8085,http://www.facebook.com/pages/Danaher-Corporation-Campus-Recruiting/251564811530390,http://www.linkedin.com/company/danaher,https://twitter.com/danaher_u,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397191297/3c7ed5bc6c40b27546f7dd42e9a1a0ed.jpg",,,,company,1,
63733,5ba943cc-5cec-a14a-f30e-6dcaf2148dc6,jabil.com,Jabil,organization,jabil,https://www.crunchbase.com/organization/jabil,74940,2011-08-30 09:52:11 UTC,2019-04-01 23:49:01 UTC,,"company,investor",https://www.jabil.com/,USA,FL,Florida,St. Petersburg,10560 Dr Martin Luther King Jr St N,33716,ipo,"Jabil is a product solutions company providing comprehensive design, manufacturing, supply chain and product management services.","Electronics,Hardware,Manufacturing","Consumer Electronics,Hardware,Manufacturing",,,,,1966-01-01,,,10000+,energy@jabil.com,1 727-577-9749,https://www.facebook.com/Jabil/,https://www.linkedin.com/company/jabil/,https://twitter.com/Jabil,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_jpg/v1397199947/36b16964cc837f2f3038b01a3a3ad1ab.jpg",Jabil Energy,Inala,,company,,
3519,68dd3433-e24d-1885-e987-d769d8ab9b21,starbucks.com,Starbucks,organization,starbucks,https://www.crunchbase.com/organization/starbucks,2587,2008-04-10 14:39:27 UTC,2022-12-15 14:20:32 UTC,Starbucks Corporation,"investor,company",http://www.starbucks.com,USA,WA,Washington,Seattle,Starbucks Center 2401 Utah Avenue S,98134,ipo,"Starbucks is an international restaurant chain that retails handcrafted coffee, tea, and fresh food items.","Coffee,Food and Beverage,Restaurants,Tea",Food and Beverage,2,900000000,900000000,USD,1971-03-31,2018-10-10,,10000+,info@starbucks.com,,http://www.facebook.com/starbucks,https://www.linkedin.com/company/starbucks/,http://twitter.com/Starbucks,https://res.cloudinary.com/crunchbase-production/image/upload/v1488264559/cbgqpe9icin2ntbpguyc.png,Starbucks Coffee Company,,,company,3,
119573,e001d2ec-8e3d-0b78-6266-504079afab11,mondelezinternational.com,Mondelez International,organization,mondelez-international,https://www.crunchbase.com/organization/mondelez-international,80076,2013-07-03 19:52:23 UTC,2023-05-18 06:38:21 UTC,"Mondelez International, Inc.","investor,company",https://www.mondelezinternational.com/,USA,IL,Illinois,Chicago,905 West Fulton Market Suite 200,60607,ipo,"Mondelez International is a food and beverage company that sells biscuits, chocolates, gums, and candies.","Consumer Goods,Food and Beverage,Food Processing,Manufacturing","Consumer Goods,Food and Beverage,Manufacturing",,,,,1903-01-01,,,10000+,,+1 864 581 2463,https://www.facebook.com/mondelezinternational,https://www.linkedin.com/company/mondelezinternational,http://twitter.com/MDLZ,https://res.cloudinary.com/crunchbase-production/image/upload/otqbgqhezoizcrbyw6cs,Kraft Foods,Kraft Foods Finland,,company,2,
23570,f9ef7e3e-320c-3e5f-d039-4d11663d6eeb,lilly.com,Eli Lilly,organization,eli-lilly,https://www.crunchbase.com/organization/eli-lilly,43692,2009-09-13 09:10:15 UTC,2023-07-14 17:27:07 UTC,Eli Lilly,"investor,company",https://www.lilly.com,USA,IN,Indiana,Indianapolis,Lilly Corporate Center,46285,ipo,"Eli Lilly engages in the discovery, development, manufacture, and sale of products in pharmaceutical products business segment.","Biotechnology,Health Care,Medical,Pharmaceutical","Biotechnology,Health Care,Science and Engineering",,,,,1876-01-01,,,10000+,,1(317)276-2000,http://www.facebook.com/elilillyandco,https://www.linkedin.com/company/eli-lilly-and-company,https://twitter.com/LillyPad,https://res.cloudinary.com/crunchbase-production/image/upload/v1397190264/b563d1908562cc41b55406ad8c678083.gif,LILLY AND CO,Eli Lilly and Company,Lilly,company,19,
324441,0eb819a3-efb2-137b-57de-6e5f4b613772,hpe.com,Hewlett Packard Enterprise,organization,hewlett-packard-enterprise,https://www.crunchbase.com/organization/hewlett-packard-enterprise,50638,2015-11-17 05:29:40 UTC,2023-02-24 12:01:14 UTC,Hewlett Packard Enterprise Development LP,"investor,company",https://www.hpe.com,USA,TX,Texas,Houston,11445 Compaq Center Drive West,77070,ipo,Hewlett Packard Enterprise is an edge-to-cloud company that uses comprehensive solutions to accelerate business outcomes.,"Data Center,Enterprise Software,Information Technology,IT Management,Network Security,Wireless","Hardware,Information Technology,Mobile,Privacy and Security,Software",,,,,1939-07-02,,,10000+,,800-633-3600,https://www.facebook.com/HewlettPackardEnterprise,https://www.linkedin.com/company/hewlett-packard-enterprise,https://www.twitter.com/hpe,https://res.cloudinary.com/crunchbase-production/image/upload/v1484744930/gqzuzspwzqsnvztpjuxb.png,,,,company,3,
202829,5a93c860-7fc4-2a6d-c206-76898dee98c5,drhorton.com,D.R. Horton,organization,d-r-horton,https://www.crunchbase.com/organization/d-r-horton,120295,2014-07-07 12:15:13 UTC,2023-07-06 21:21:54 UTC,"D.R. Horton, Inc.","investor,company",http://drhorton.com,USA,TX,Texas,Fort Worth,301 Commerce Street Suite 500,76102,ipo,D.R. Horton is a homebuilder that provides new homes to customers.,"Construction,Finance,Property Development,Real Estate","Financial Services,Real Estate",,,,,1978-01-01,,,1001-5000,onlineconcierge@drhorton.com,+1 817-390-8200,http://www.facebook.com/DRHorton.Homes,https://www.linkedin.com/company/dr-horton,http://twitter.com/DRHorton,https://res.cloudinary.com/crunchbase-production/image/upload/v1404735280/inzpeuk5mtcvhulsvden.png,DR Horton,,,company,,
39837,ead325f0-e42a-8cf9-adca-50093125f6bf,molinahealthcare.com,Molina Healthcare,organization,molina-healthcare,https://www.crunchbase.com/organization/molina-healthcare,15285,2010-07-20 20:42:48 UTC,2022-02-28 03:02:14 UTC,"Molina Healthcare, Inc.",company,https://careers.molinahealthcare.com,USA,CA,California,Long Beach,200 Oceangate Suite 100,90802,ipo,Molina Healthcare specialises in providing quality healthcare to those who depend on government assistance.,"Health Care,Hospital,Medical",Health Care,2,753114157,753114157,USD,1980-01-01,2021-11-16,,10000+,publicrelations@molinahealthcare.com,+1 888 562 5442,http://www.facebook.com/MolinaHealth,http://www.linkedin.com/company/molina-healthcare,http://twitter.com/molinahealth,https://res.cloudinary.com/crunchbase-production/image/upload/rwfphua6bizrekjqwubj,,,,company,,
